transaction_id,amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud,lr_prob,lr_pred,anomaly,risk_score,predicted_fraud
5195,41.25,8,Food,0,0,78,4,20,0,0.6125188493573843,0,1,0.33651658740118084,0
5196,287.91,12,Electronics,0,0,90,2,52,0,0.2559077416711665,0,1,0.1115956325305452,0
5197,241.47,2,Clothing,0,0,28,0,50,0,0.43688008345179746,0,1,0.33098317067976313,0
5198,11.87,17,Clothing,0,0,78,1,48,0,0.05808762784923223,0,1,0.14957165498169075,0
5199,88.16,9,Electronics,0,0,28,2,21,0,0.3307685602318274,0,1,0.15890074592593217,0
5200,59.82,4,Food,0,0,41,1,40,0,0.42602237552552574,0,1,0.09734339994151962,0
5201,65.36,5,Grocery,0,0,97,2,54,0,0.5082271060260506,0,1,0.05254645162624228,0
5202,732.86,7,Grocery,0,1,98,1,62,0,0.44920353570767557,0,1,0.5256013051445599,0
5203,185.29,23,Clothing,0,0,95,2,62,0,0.03798429356499069,0,1,0.3332573501707006,0
5204,227.65,6,Food,1,0,97,3,52,0,0.6252955937826981,0,1,0.13906029239846854,0
5205,676.04,20,Clothing,0,0,79,3,57,0,0.15668916398808014,0,1,0.5617325941010806,0
5206,85.24,17,Grocery,0,0,72,2,55,0,0.09948968553926515,0,1,0.05870473006169635,0
5207,291.36,13,Clothing,0,0,73,1,18,0,0.1454987868627225,0,1,0.3579535770991368,0
5208,102.62,14,Electronics,0,0,47,4,20,0,0.3520047623263797,0,1,0.31926122378736793,0
5209,366.6,9,Electronics,0,0,51,1,27,0,0.280208064921879,0,1,0.23398015106361367,0
5210,35.87,20,Food,0,0,49,2,69,0,0.056719313992916215,0,1,0.31951066311572274,0
5211,531.09,11,Grocery,0,0,48,3,47,0,0.4664118902476953,0,1,0.34737459358361267,0
5212,44.44,6,Food,0,0,44,5,45,0,0.7946408726295981,0,1,0.3264417901853409,0
5213,71.07,6,Food,0,0,77,0,33,0,0.23595733105318467,0,1,0.2147647450662265,0
5214,254.05,10,Grocery,0,0,98,0,21,0,0.1477719407209168,0,1,0.39230342230190585,0
5215,90.08,12,Travel,0,0,50,3,65,0,0.321721756182659,0,1,0.17068815668013887,0
5216,168.67,14,Travel,0,0,84,1,62,0,0.11237790172814634,0,1,0.11377611954009878,0
5217,105.84,17,Clothing,0,0,26,1,21,0,0.06289480488480316,0,1,0.19903730264331096,0
5218,244.12,6,Travel,0,0,27,1,40,0,0.3786582768714574,0,1,0.12514885869797757,0
5219,46.66,5,Electronics,0,0,80,3,57,0,0.6284810274351248,0,1,0.15845631450045708,0
5220,10.84,22,Food,0,0,90,2,40,0,0.038478965071013276,0,1,0.2573732432416102,0
5221,64.18,10,Clothing,0,0,49,2,67,0,0.28806005174834076,0,1,0.16755414391824652,0
5222,115.75,7,Food,0,0,92,1,32,0,0.3079717130702068,0,1,0.06968854907269839,0
5223,33.11,19,Grocery,0,0,39,5,30,0,0.24884915374088393,0,1,0.4331543944832046,0
5224,78.87,0,Travel,0,0,31,1,18,0,0.614638872480682,0,1,0.4531544062556777,0
5225,91.94,7,Grocery,0,0,95,1,54,0,0.30419347400464386,0,1,0.07168420134656477,0
5226,10.64,7,Clothing,0,0,65,3,41,0,0.527727870689071,0,1,0.13279729458945402,0
5227,157.57,18,Electronics,0,0,84,3,61,0,0.14075292544496662,0,1,0.19077746250190172,0
5228,388.28,2,Travel,0,0,68,3,18,0,0.8039956463546764,1,1,0.5248139906095725,0
5229,29.62,4,Grocery,0,0,57,1,62,0,0.4201677879789174,0,1,0.20702871563839445,0
5230,163.95,2,Travel,0,0,90,3,67,0,0.7695379562860992,0,1,0.3410097424839943,0
5231,196.71,14,Food,0,0,47,1,62,0,0.11511923905234278,0,1,0.12285950951365615,0
5232,97.84,13,Electronics,0,0,88,3,30,0,0.2819668297120128,0,1,0.09562115103547232,0
5233,217.37,20,Travel,1,1,30,2,55,1,0.0666952673734323,0,1,0.16254848953681092,0
5234,95.2,14,Electronics,0,0,87,3,34,0,0.24522055463936485,0,1,0.06666970042666648,0
5235,126.44,23,Food,0,0,67,3,68,0,0.05856437137350851,0,1,0.4510145894002391,0
5236,1.33,16,Food,0,0,49,2,47,0,0.10926505310677388,0,1,0.12313834053408217,0
5237,211.81,17,Grocery,0,0,32,2,37,0,0.11061309897933051,0,1,0.07153933603793783,0
5238,194.9,1,Clothing,1,0,61,3,59,0,0.8056106270190496,1,1,0.26514931084188437,0
5239,7.05,11,Grocery,0,0,83,2,22,0,0.23884470768968682,0,1,0.18632972927459526,0
5240,82.67,15,Electronics,1,0,52,1,58,0,0.08794455045510648,0,1,0.09833345156198332,0
5241,695.66,3,Grocery,0,0,77,1,22,0,0.6229693645442056,0,-1,0.6059160167297892,0
5242,98.28,1,Travel,0,0,95,4,63,0,0.8628544098097891,1,1,0.39990975723849315,0
5243,125.47,13,Grocery,0,0,79,0,54,0,0.08070796293210158,0,1,0.21852400977481135,0
5244,433.29,10,Clothing,1,0,60,3,33,0,0.4887930995829714,0,1,0.26083311128649034,0
5245,227.38,12,Clothing,1,0,86,1,38,0,0.1625147974027992,0,1,0.08817287820608963,0
5246,157.04,6,Electronics,0,0,39,1,51,0,0.35961185189635825,0,1,0.09513554845129683,0
5247,287.73,9,Food,0,0,78,1,63,0,0.26673660153626877,0,1,0.20598359367015617,0
5248,359.6,23,Clothing,0,0,85,0,67,0,0.01659344835571211,0,-1,0.6443028373798643,0
5249,109.88,0,Electronics,0,0,78,1,23,0,0.6220207145512686,0,1,0.338547294433272,0
5250,116.02,20,Clothing,0,0,93,5,59,0,0.23053287586411386,0,1,0.4438411678066562,0
5251,87.81,3,Clothing,0,0,53,2,23,0,0.6042252631961105,0,1,0.17258754846480864,0
5252,612.43,17,Food,0,0,51,0,27,0,0.0618741487558185,0,-1,0.6360261416918682,0
5253,215.02,5,Travel,0,0,92,0,48,0,0.30073435859359754,0,1,0.26783377551737264,0
5254,15.64,1,Electronics,0,0,36,3,23,0,0.7754257709843149,0,1,0.3361474110118849,0
5255,357.75,2,Clothing,1,0,47,0,20,0,0.4629947176015628,0,1,0.5487850498768153,0
5256,117.9,13,Clothing,0,0,74,2,61,0,0.19497433994212737,0,1,0.08761114430695602,0
5257,12.82,7,Grocery,0,0,99,1,69,0,0.28894246789689954,0,1,0.3227838181129002,0
5258,143.62,15,Travel,0,0,97,2,42,0,0.14510365048921545,0,1,0.031331885394221846,0
5259,97.17,18,Food,0,0,51,2,37,0,0.084430205773902,0,1,0.07155285691881737,0
5260,378.3,17,Electronics,0,0,83,1,52,0,0.08094197196224745,0,1,0.21098651849619318,0
5261,41.07,5,Clothing,0,0,33,2,18,0,0.5001690525411616,0,1,0.2726820502046866,0
5262,315.25,13,Electronics,0,0,57,1,69,0,0.1499635213770415,0,1,0.38929398318915304,0
5263,146.83,2,Food,0,1,94,4,48,0,0.8448449109727455,1,1,0.26283242943733737,0
5264,10.11,15,Travel,0,0,75,3,31,0,0.19853761582855778,0,1,0.18880578376739315,0
5265,642.61,0,Grocery,0,0,64,0,20,0,0.6233675460904099,0,-1,0.8102488807997194,1
5266,129.37,11,Travel,0,0,30,3,33,0,0.3710922199950443,0,1,0.0662111570082063,0
5267,61.87,13,Grocery,0,0,28,2,31,0,0.18549119619329832,0,1,0.039611458107377685,0
5268,114.08,18,Electronics,0,1,27,2,20,0,0.08538605949062758,0,1,0.2221921916978815,0
5269,351.17,21,Travel,0,0,37,5,23,0,0.236156248713915,0,-1,0.6018479999960263,0
5270,65.47,18,Travel,0,0,50,3,26,0,0.12933971626945234,0,1,0.1776209229952929,0
5271,38.53,8,Travel,0,0,58,1,50,0,0.2557615099344625,0,1,0.06736345893956255,0
5272,24.88,6,Food,0,0,77,1,58,0,0.33102872458302324,0,1,0.14596033496499375,0
5273,63.65,13,Electronics,1,0,71,1,29,0,0.12041130541964189,0,1,0.07444552081393316,0
5274,272.58,4,Grocery,0,0,32,1,19,0,0.47581455363963276,0,1,0.33808288473135767,0
5275,114.83,17,Travel,1,0,32,0,60,0,0.03941410784047845,0,1,0.2819542167997358,0
5276,46.46,8,Electronics,1,0,43,0,63,0,0.17257321620596505,0,1,0.3180381088583367,0
5277,32.71,20,Food,0,0,98,0,20,0,0.020907054110928937,0,1,0.4558880961098156,0
5278,72.82,6,Food,0,0,56,4,30,0,0.7040858563452088,0,1,0.19877490587638633,0
5279,506.19,8,Electronics,0,0,45,4,48,0,0.7141405326310503,0,1,0.45184832172150163,0
5280,75.62,3,Grocery,0,0,88,1,26,0,0.47546853489572927,0,1,0.1647985966829334,0
5281,797.98,16,Electronics,0,0,47,1,57,0,0.1378285200091609,0,-1,0.5829025680428404,0
5282,119.53,11,Electronics,0,0,95,2,58,0,0.2609072549531734,0,1,0.08140242996224545,0
5283,35.54,5,Clothing,1,0,66,2,25,0,0.49925008451670283,0,1,0.11352439141626806,0
5284,399.18,17,Food,0,0,59,0,39,0,0.05104239747773518,0,1,0.4085305711333445,0
5285,111.03,7,Grocery,0,0,26,0,43,0,0.2105268905016056,0,1,0.2412561234022653,0
5286,222.61,20,Clothing,0,0,95,5,33,0,0.24820722495166703,0,1,0.4255481182038541,0
5287,741.11,14,Electronics,0,0,76,1,49,0,0.1802526055357063,0,1,0.5009716421040796,0
5288,9.27,2,Food,0,0,41,2,52,0,0.632246408631038,0,1,0.1709467577477958,0
5289,18.31,1,Clothing,0,0,33,2,53,0,0.6767376656668117,0,1,0.16585708243921815,0
5290,229.43,23,Clothing,0,0,76,4,18,0,0.10163023483583922,0,-1,0.6337839423475794,0
5291,59.59,22,Grocery,0,0,27,2,24,0,0.040118133633923525,0,1,0.2329748235543337,0
5292,36.67,8,Electronics,1,0,46,1,67,0,0.25619839835041175,0,1,0.2021129737268806,0
5293,7.23,7,Grocery,0,0,78,1,66,0,0.28768167923802784,0,1,0.25538237071025377,0
5294,3.98,3,Clothing,0,0,60,1,57,0,0.46003256449351815,0,1,0.21884188936488372,0
5295,268.09,1,Clothing,0,0,63,0,59,0,0.4905255794191724,0,1,0.4653692946172159,0
5296,25.99,13,Grocery,1,0,42,3,65,0,0.26973398444480245,0,1,0.19946291490857324,0
5297,113.51,1,Clothing,0,0,51,1,28,0,0.5780844339990651,0,1,0.23101702293375662,0
5298,167.61,1,Travel,0,1,91,0,28,0,0.46435449962492553,0,1,0.3966123095541967,0
5299,100.66,21,Food,0,0,37,2,30,0,0.04993733152327333,0,1,0.15106816875199594,0
5300,4.95,6,Electronics,0,0,41,1,58,0,0.32676242736299727,0,1,0.18964904533397384,0
5301,275.43,11,Food,0,0,85,3,21,0,0.40401301500441944,0,1,0.2844340970377949,0
5302,1.9,5,Electronics,0,0,42,1,42,0,0.36778415280963733,0,1,0.12233941079700195,0
5303,258.3,17,Clothing,0,0,41,2,20,0,0.11471043498039349,0,1,0.2876550060746974,0
5304,402.8,3,Grocery,0,1,80,2,27,0,0.6747078502483813,0,1,0.3146178464884886,0
5305,102.08,18,Grocery,0,0,72,1,22,0,0.0525164774263754,0,1,0.18084898571443403,0
5306,138.04,12,Clothing,0,0,40,2,29,0,0.22824595055437658,0,1,0.05883296952878256,0
5307,116.67,19,Electronics,0,1,49,3,51,0,0.11516121364038169,0,1,0.1516450434440842,0
5308,88.74,20,Clothing,0,1,89,0,29,0,0.022095666064803638,0,1,0.28187668701691715,0
5309,393.14,22,Electronics,0,0,51,2,55,0,0.05499130659639423,0,1,0.3280730981975387,0
5310,403.86,1,Clothing,0,0,38,1,32,0,0.645077741193875,0,1,0.3335419300905982,0
5311,73.66,7,Clothing,0,0,74,3,38,0,0.542750759310474,0,1,0.06422406567035374,0
5312,171.84,18,Clothing,0,0,53,2,21,0,0.08988334041597965,0,1,0.20713807164866438,0
5313,470.89,8,Grocery,0,0,52,1,28,0,0.3420664246906291,0,1,0.3234788850585028,0
5314,588.91,3,Electronics,0,0,45,2,27,0,0.7130110218430382,0,1,0.4943313311768198,0
5315,128.02,15,Clothing,0,0,48,1,24,0,0.09085765005028558,0,1,0.1513672830572273,0
5316,108.54,18,Food,0,0,70,2,26,0,0.0850799076839234,0,1,0.11758929618002138,0
5317,58.8,9,Food,1,0,84,2,35,0,0.3252362344662517,0,1,0.021525204449774734,0
5318,574.39,5,Grocery,0,0,44,2,64,0,0.6292497803873579,0,1,0.4235037104952111,0
5319,27.74,15,Travel,0,0,76,1,44,0,0.08350559736922271,0,1,0.08420300932807603,0
5320,156.08,9,Grocery,0,0,46,2,60,0,0.34763785193425034,0,1,0.09506087378586696,0
5321,59.77,12,Travel,1,0,92,1,45,0,0.14178995158513855,0,1,0.023240162766180142,0
5322,58.88,8,Grocery,0,0,40,2,49,0,0.36855670953233877,0,1,0.021218284276276363,0
5323,93.45,6,Food,0,0,45,4,27,0,0.7080879200637346,0,1,0.238048043266336,0
5324,1209.52,3,Clothing,0,0,68,3,51,0,0.8836993480354993,1,-1,0.7864678270578316,1
5325,10.18,18,Electronics,0,0,86,0,22,0,0.029540190090796968,0,1,0.4101767558430678,0
5326,155.53,3,Clothing,0,0,45,1,37,0,0.49548681518114035,0,1,0.11868682206025911,0
5327,15.51,18,Food,0,0,35,4,47,0,0.19154638872894,0,1,0.2618975018571638,0
5328,30.21,18,Electronics,1,0,84,1,50,0,0.04947083108143604,0,1,0.13310293467370082,0
5329,104.23,11,Travel,0,0,61,2,36,0,0.2570419944570004,0,1,0.03792450968120961,0
5330,128.57,12,Travel,1,0,68,2,19,0,0.22620995406612832,0,1,0.1987652180186509,0
5331,53.91,3,Food,0,0,46,2,35,0,0.5970327984543831,0,1,0.06821193267026877,0
5332,68.48,9,Electronics,0,0,90,2,31,0,0.32708762913728473,0,1,0.03152158712745236,0
5333,16.38,20,Clothing,0,0,67,3,22,0,0.08856583330109374,0,1,0.3058422019169311,0
5334,65.03,6,Food,0,1,99,2,35,0,0.46010160331418365,0,1,0.027608019272863014,0
5335,611.63,4,Travel,0,0,45,0,62,0,0.43343861490584934,0,-1,0.6445342549851263,0
5336,521.12,16,Food,0,0,57,2,68,0,0.16951126826232588,0,1,0.44975055473459613,0
5337,73.4,17,Clothing,0,0,41,3,32,0,0.15319908981705835,0,1,0.11876610244573786,0
5338,152.27,10,Grocery,0,0,60,4,40,0,0.5484760210518311,0,1,0.19524306933548538,0
5339,432.62,14,Grocery,0,0,38,2,67,0,0.21428675710189732,0,1,0.35393705695898076,0
5340,1.12,20,Clothing,0,0,61,2,21,0,0.05434519484460965,0,1,0.31428061012151465,0
5341,299.58,21,Electronics,0,0,55,3,51,0,0.09642714006621732,0,1,0.26038860370860356,0
5342,533.46,6,Food,0,0,28,4,41,0,0.7885537494084084,0,1,0.4814829215696469,0
5343,17.24,17,Clothing,1,1,30,2,29,1,0.0932042374538956,0,1,0.12278116005653868,0
5344,31.69,5,Grocery,0,0,74,1,46,0,0.37475317046303525,0,1,0.08257544439747948,0
5345,582.79,17,Travel,0,0,62,0,23,0,0.06017187796413705,0,-1,0.640270494590473,0
5346,138.82,15,Clothing,0,0,29,2,41,0,0.14449732838288434,0,1,0.030866263278751884,0
5347,2.57,1,Clothing,0,0,62,2,64,0,0.6739721055024765,0,1,0.30556304727111944,0
5348,53.62,18,Clothing,0,0,48,4,39,0,0.1970300462898808,0,1,0.22812382112341878,0
5349,107.59,0,Grocery,0,0,42,4,34,0,0.8838276021486581,1,1,0.36299545580498976,0
5350,212.51,10,Grocery,0,0,56,2,49,0,0.3174951570958838,0,1,0.05842983677508485,0
5351,237.8,19,Clothing,0,0,95,3,42,0,0.12744229204569088,0,1,0.17054005513091577,0
5352,969.55,4,Clothing,0,0,96,3,43,0,0.8327623169001342,1,-1,0.7299563274417361,1
5353,61.02,15,Electronics,0,1,54,2,44,0,0.13550246414819767,0,1,0.028912659763438195,0
5354,139.08,22,Travel,0,0,54,0,24,0,0.01601154828744565,0,1,0.43593155071850515,0
5355,137.18,0,Food,0,1,29,2,52,1,0.7391987956464623,0,1,0.2095261821974972,0
5356,93.65,18,Food,0,0,28,3,51,0,0.1331426704210256,0,1,0.13053662531663693,0
5357,33.36,13,Food,0,0,75,2,44,0,0.18181566322691742,0,1,0.034300510475955205,0
5358,682.62,2,Grocery,0,0,33,4,25,0,0.9010382690377453,1,-1,0.6809278866595895,0
5359,345.51,1,Grocery,0,0,79,0,52,0,0.5088729377112692,0,1,0.45103693314934307,0
5360,124.17,23,Electronics,0,0,57,1,35,0,0.021713882589531552,0,1,0.27720124137236635,0
5361,166.4,4,Grocery,0,0,55,0,40,0,0.3307178021337117,0,1,0.274678442072923,0
5362,46.41,16,Clothing,0,0,78,0,47,0,0.04415183225848098,0,1,0.23726734371987182,0
5363,141.26,17,Travel,0,0,85,0,33,0,0.04014458795129182,0,1,0.23896944973052772,0
5364,213.72,0,Travel,0,0,90,3,48,0,0.8355224604715881,1,1,0.2870745310213525,0
5365,130.31,14,Travel,0,0,44,1,55,0,0.10855670254237143,0,1,0.06563365442478819,0
5366,834.14,21,Travel,0,0,85,1,67,0,0.060899978162411876,0,-1,0.7257661745432233,1
5367,170.11,8,Food,0,0,60,1,51,0,0.28084712282116986,0,1,0.08245052304229679,0
5368,83.44,22,Food,0,0,44,1,18,0,0.025001386618375213,0,1,0.40340145831649127,0
5369,266.23,4,Clothing,0,0,69,1,26,0,0.47469950554403173,0,1,0.22899951437226057,0
5370,33.64,12,Electronics,0,0,70,3,53,0,0.30927713913643834,0,1,0.10552934396707711,0
5371,87.36,18,Grocery,0,0,42,3,61,0,0.13271738502394237,0,1,0.17149366599669724,0
5372,76.7,23,Grocery,0,0,94,2,21,0,0.03399170161483464,0,1,0.38997077888139764,0
5373,101.75,9,Food,0,0,98,6,62,0,0.7956266585143295,0,-1,0.5706061932284334,0
5374,274.01,19,Travel,0,1,42,3,37,0,0.13126129183482282,0,1,0.21240692907033729,0
5375,119.16,20,Clothing,0,0,88,1,62,0,0.03760218172501434,0,1,0.15974886067045696,0
5376,284.39,13,Electronics,0,0,58,4,34,0,0.43963807555092616,0,1,0.26228903543135546,0
5377,154.65,21,Food,0,0,27,5,61,0,0.20500478744487258,0,1,0.5009180978867569,0
5378,75.36,20,Clothing,0,0,96,2,27,0,0.05824569881112669,0,1,0.1454916915309161,0
5379,298.91,11,Clothing,0,1,35,1,63,0,0.20160540796653503,0,1,0.2052909301376671,0
5380,48.99,10,Food,0,0,70,2,60,0,0.2847045269254892,0,1,0.09579453676290216,0
5381,45.74,22,Clothing,0,1,66,2,57,0,0.03990772629307071,0,1,0.24035810222627962,0
5382,126.39,6,Travel,0,0,41,1,30,0,0.3516403020538626,0,1,0.08592531541455282,0
5383,54.41,16,Clothing,0,0,71,1,55,0,0.07208660516062541,0,1,0.08798665183949392,0
5384,1.64,17,Electronics,0,0,54,2,61,0,0.09257935069521665,0,1,0.19186947890889502,0
5385,188.09,6,Clothing,0,0,67,3,33,0,0.6151802352021489,0,1,0.10243218944903103,0
5386,128.81,23,Grocery,0,0,32,2,56,0,0.035982355435734546,0,1,0.2638689411090184,0
5387,106.15,19,Clothing,0,1,64,5,50,0,0.26325834002266546,0,1,0.39313040521335874,0
5388,613.85,5,Food,1,0,95,2,44,0,0.6370189170174788,0,1,0.41442062682327563,0
5389,152.42,10,Grocery,0,0,44,2,54,0,0.30525878762686065,0,1,0.0630544793954533,0
5390,358.37,11,Food,0,0,52,3,65,0,0.42611322462297424,0,1,0.28486997725482927,0
5391,27.03,15,Electronics,1,0,52,3,33,0,0.2012391383264945,0,1,0.1334104142924194,0
5392,151.58,18,Travel,0,0,83,4,32,0,0.21221206697924852,0,1,0.2521950899142652,0
5393,364.46,22,Electronics,0,0,86,1,33,0,0.032693330147324035,0,1,0.33526249665383623,0
5394,157.49,18,Grocery,0,0,98,3,23,0,0.13963943736904075,0,1,0.22751640782196283,0
5395,227.86,10,Travel,0,0,78,2,46,0,0.320572263987724,0,1,0.057218617982071306,0
5396,83.75,15,Clothing,0,0,31,2,57,0,0.13847902630887426,0,1,0.07622841156483985,0
5397,17.46,22,Grocery,0,0,92,1,34,0,0.023576682094587038,0,1,0.25154966448707744,0
5398,110.21,11,Travel,0,1,48,3,57,0,0.3681105877344817,0,1,0.1333114001875457,0
5399,90.3,7,Food,0,0,65,1,24,0,0.3023294417871829,0,1,0.13532223857718023,0
5400,363.21,2,Travel,0,0,78,3,51,0,0.8014048151913767,1,1,0.28005001896312326,0
5401,50.35,1,Food,0,0,38,1,62,0,0.5650923041580084,0,1,0.26161827238389723,0
5402,612.58,5,Food,1,0,68,1,53,0,0.5132916165400666,0,1,0.44325943560106124,0
5403,571.21,15,Travel,0,1,73,2,43,0,0.20446844791274973,0,1,0.36577644787628133,0
5404,51.22,19,Electronics,0,0,87,6,43,0,0.36034783524822156,0,1,0.5508143736813632,0
5405,77.0,23,Electronics,0,0,69,3,28,0,0.05546867921345929,0,1,0.34471999709389606,0
5406,406.64,14,Food,0,1,96,2,42,0,0.20907675962012065,0,1,0.18882642385860576,0
5407,611.98,13,Grocery,1,1,31,0,53,1,0.12334041427390299,0,1,0.5509903426126976,0
5408,105.48,1,Travel,0,1,27,3,59,1,0.7916688302401528,0,1,0.2476698657774664,0
5409,69.68,19,Grocery,0,0,71,2,65,0,0.06968890265202006,0,1,0.17361637104457084,0
5410,134.41,17,Electronics,0,0,85,2,19,0,0.10303959794192752,0,1,0.24682193319622214,0
5411,209.52,13,Grocery,0,0,95,3,58,0,0.3058347359260236,0,1,0.11538923580452054,0
5412,57.51,17,Clothing,0,1,54,0,45,0,0.03723262000888796,0,1,0.2291362426888435,0
5413,240.05,1,Clothing,0,0,29,4,18,0,0.8771646603627518,1,-1,0.5816552121124331,0
5414,9.55,0,Electronics,0,0,96,1,23,0,0.598887041071169,0,1,0.38608178330098003,0
5415,9.1,19,Grocery,1,0,31,2,57,0,0.06585604848031192,0,1,0.1891160911697182,0
5416,87.88,1,Travel,0,0,63,4,53,0,0.861368859640382,1,1,0.32380474885160754,0
5417,78.51,8,Electronics,0,0,26,1,18,0,0.26171854124290633,0,1,0.2805373704177722,0
5418,68.27,8,Clothing,0,0,67,0,66,0,0.17571924496949576,0,1,0.3615694946459791,0
5419,121.56,15,Electronics,0,0,36,0,32,0,0.05637240406421803,0,1,0.2261249703611434,0
5420,69.61,10,Grocery,0,0,52,4,18,0,0.5272342691375832,0,1,0.3587600952088431,0
5421,38.43,22,Grocery,0,0,43,3,36,0,0.06401969691765783,0,1,0.26562390358291105,0
5422,66.65,5,Grocery,0,0,52,3,42,0,0.6321560041005766,0,1,0.08840637164412712,0
5423,663.31,11,Food,0,0,94,2,31,0,0.3727617546219634,0,1,0.4797479725273912,0
5424,95.31,2,Grocery,0,0,43,1,39,0,0.5279633221563526,0,1,0.1287786290770579,0
5425,105.89,11,Clothing,0,0,88,6,40,0,0.727505594189655,0,1,0.5291798905140337,0
5426,154.68,22,Clothing,1,0,33,2,24,0,0.04382403030488253,0,1,0.26136622487372824,0
5427,737.06,0,Food,0,1,65,5,51,1,0.9590651550460259,1,-1,0.8275094146487035,1
5428,49.78,8,Clothing,0,0,74,1,28,0,0.25683036911089446,0,1,0.07200621730056826,0
5429,205.82,19,Clothing,0,0,34,1,33,0,0.04845899346890068,0,1,0.14771377522905663,0
5430,226.57,21,Electronics,0,0,98,1,64,0,0.0347013743141699,0,1,0.26241272403315963,0
5431,168.26,5,Grocery,1,0,78,3,55,0,0.655466619014038,0,1,0.1460892001032806,0
5432,16.69,10,Electronics,0,0,34,3,26,0,0.38922811935727014,0,1,0.16074699531828066,0
5433,203.35,2,Electronics,0,0,31,2,21,0,0.6731837363685554,0,1,0.2575403786859645,0
5434,11.92,3,Clothing,0,0,56,3,62,0,0.7045602623454875,0,1,0.259219617336993,0
5435,163.2,9,Travel,0,0,78,4,57,0,0.5980047225705776,0,1,0.23079092260683023,0
5436,242.18,18,Grocery,0,0,94,2,52,0,0.09627041846281263,0,1,0.12433057505465485,0
5437,42.65,5,Travel,0,0,87,0,40,0,0.26641208881120804,0,1,0.2464299533728572,0
5438,331.7,0,Clothing,0,0,58,1,41,0,0.6720789337371672,0,1,0.35455077675957375,0
5439,5.55,7,Food,1,0,67,2,21,0,0.3991664466778815,0,1,0.22470118445878026,0
5440,334.21,7,Electronics,0,0,29,3,47,0,0.6049857160934884,0,1,0.19676660727487016,0
5441,111.02,5,Clothing,0,0,43,6,57,0,0.892711977025084,1,1,0.5385013175906576,0
5442,44.17,16,Clothing,0,0,78,3,49,0,0.17565998574649136,0,1,0.09913371974648807,0
5443,25.85,18,Travel,0,0,38,3,69,0,0.1262125859562754,0,1,0.34940928807104676,0
5444,551.55,0,Food,0,0,34,1,55,0,0.7179259795079695,0,1,0.5414247881917549,0
5445,13.58,14,Electronics,0,0,73,3,51,0,0.23159476733554582,0,1,0.13507335842591095,0
5446,39.96,12,Food,0,0,35,1,51,0,0.13964178383430717,0,1,0.06934790290475969,0
5447,76.94,20,Food,0,0,55,1,48,0,0.03603073215968034,0,1,0.10809319712743842,0
5448,174.28,2,Food,0,1,90,6,48,1,0.9394465659989173,1,1,0.5458196448715987,0
5449,141.66,1,Grocery,0,0,34,2,49,0,0.7021349600034407,0,1,0.12766511591008728,0
5450,24.17,2,Food,0,0,45,1,53,0,0.5115855183031954,0,1,0.1534300580156878,0
5451,61.58,8,Clothing,0,1,25,0,39,0,0.1738447248531622,0,1,0.21945414060353638,0
5452,49.1,15,Grocery,0,0,70,2,36,0,0.13393010947582956,0,1,0.040884057214404974,0
5453,43.24,23,Grocery,0,1,99,1,62,0,0.020236342980856643,0,1,0.3470156835706688,0
5454,95.32,12,Food,0,0,98,1,52,0,0.14624799706824967,0,1,0.06224650370563425,0
5455,219.15,18,Clothing,0,0,44,3,55,0,0.1479496024599103,0,1,0.15997681638162395,0
5456,44.14,17,Electronics,1,0,45,1,59,0,0.05997316190725681,0,1,0.10996605325037122,0
5457,82.22,20,Food,0,0,61,1,32,0,0.03607465890345805,0,1,0.12959983601223485,0
5458,89.24,11,Grocery,0,0,38,1,55,0,0.17057389661516265,0,1,0.07676139852623605,0
5459,674.8,11,Electronics,0,0,82,3,25,0,0.49987939878117255,0,1,0.5546928541449546,0
5460,556.87,0,Electronics,0,0,81,1,49,0,0.7186773358488262,0,1,0.5156740546320212,0
5461,289.82,19,Grocery,0,0,81,2,53,0,0.08464314347311232,0,1,0.16790940137864552,0
5462,49.79,7,Electronics,0,0,93,3,54,0,0.5379588901815902,0,1,0.07996477948232152,0
5463,12.68,16,Clothing,0,0,94,4,47,0,0.2560029987827924,0,1,0.23799372467650506,0
5464,68.6,20,Clothing,0,0,48,3,68,0,0.09367726851050091,0,1,0.3050955637953724,0
5465,55.86,19,Food,0,0,84,1,65,0,0.04248914085014516,0,1,0.18752480298794108,0
5466,126.91,21,Food,0,1,47,3,40,0,0.08258870846304027,0,1,0.190708641410689,0
5467,270.69,6,Electronics,0,1,71,1,60,0,0.38588153804406505,0,1,0.1835404314335789,0
5468,351.76,8,Grocery,0,0,62,0,24,0,0.21741276818868688,0,1,0.43665372663080376,0
5469,335.42,16,Clothing,0,0,76,2,39,0,0.14477488256987875,0,1,0.17564568246610096,0
5470,80.24,9,Travel,0,0,37,2,53,0,0.3307757392531523,0,1,0.028613704530725505,0
5471,209.21,3,Food,0,0,32,0,56,0,0.3842329657662143,0,1,0.3389880688716426,0
5472,67.53,21,Clothing,0,0,56,1,45,0,0.029757017355660245,0,1,0.14148848637025632,0
5473,11.31,6,Electronics,0,0,41,1,29,0,0.3265815706455983,0,1,0.12468662568697919,0
5474,217.66,6,Clothing,0,0,29,2,20,0,0.4961194206264334,0,1,0.23121735059512732,0
5475,1.78,7,Clothing,0,0,96,1,62,0,0.2864026605046453,0,1,0.20137472119738015,0
